humour,message,updated_at,child_count,post_id,vote_count,created_at,location,collection Time
0,Zijn er leuke feestjes met kerst in Nijmegen? Of een foute kersttruien borrel ofzoiets?,2019-11-06 11:54:01.091000,15,5dc1d0601c63e40021c4e5b3,6,2019-11-05 20:41:20.482000,Nijmegen,2019-11-06 13:05:03.389301
0,"Zo 1,5e kilo afgevallen

#trots",2019-11-05 23:54:13.293000,11,5dc1d7e50f5c2500183c9c5c,27,2019-11-05 21:13:25.806000,Wijchen,2019-11-06 13:40:03.794941
,Ajax is gisteren wederom genaaid en ik moet het even kwijt. Ajax = genaaid.,2019-11-06 13:50:54.022000,3,5dc2c07fd4dcb2001a9dd1a8,-4,2019-11-06 13:45:51.728000,Nijmegen,2019-11-06 13:55:03.844072
,"Hai, is hier een 2e of hogere jaars psychologie student uit Nijmegen aanwezig? Ik heb argumenten voor/tegen nodig omdat ik evt over wil stappen vanuit Tilburg",2019-11-06 09:18:18.225000,65,5dc1d9137b9711001d98a639,8,2019-11-05 21:18:27.011000,Malden,2019-11-06 14:10:03.373161
,Hebben jullie ergens een fobie voor? ,2019-11-06 09:12:38.025000,30,5dc1db87db110e001c17ac15,10,2019-11-05 21:28:55.275000,Nijmegen,2019-11-06 14:15:04.116657
,Ik voel me leeg en rot help,2019-11-06 08:14:00.816000,11,5dc1df24cb1219001d232b94,6,2019-11-05 21:44:20.137000,Nijmegen,2019-11-06 14:20:03.816834
,"Is er een lot dat erger is dan als meisje meer dan 1.80 meter zijn? Ik huiver bij de gedachte.

#tallgirl",2019-11-06 13:17:47.526000,24,5dc1de950f5c2500183cb54a,2,2019-11-05 21:41:57.280000,Nijmegen,2019-11-06 14:20:03.816834
,Tall girl is mogelijk (lees waarschijnlijk) de slechtste film van dit jaar.,2019-11-06 00:23:23.927000,23,5dc1df83935ed8001a7d375d,37,2019-11-05 21:45:55.495000,Nijmegen,2019-11-06 14:25:03.571820
,"Gehele vocabulaire van de gemiddelde kapper.

1. Lekker weekend?
2. Al vakantie?
3. Lekker vrij vandaag?
4. Poeh, daar kan wel een stukje af hè haha.
5. Lekker kort zo hè!",2019-11-06 11:32:44.768000,15,5dc1e0afa66adb001e919a94,86,2019-11-05 21:50:55.349000,Nijmegen,2019-11-06 14:30:03.996446
,Iemand nog tips om no nut november te overleven? Heb het nu al zwaar,2019-11-06 14:50:13.712000,7,5dc2cb6b65d27f001eb651dc,-2,2019-11-06 14:32:27.906000,Groesbeek,2019-11-06 14:55:02.073350
,Atypical seizoen 3 staat op Netflix <3,2019-11-06 00:29:45.570000,19,5dc1e6038027a5001c2ffabb,35,2019-11-05 22:13:39.532000,Malden,2019-11-06 15:25:01.912509
,Ik kom zojuist iemand tegen op tinder met de tekst: deze Marokkaan steelt liever je hart dan je tas. #okefijn♥️ ,2019-11-06 08:42:06.083000,8,5dc1e8e306f83d0019d42111,94,2019-11-05 22:25:55.856000,Nijmegen,2019-11-06 15:35:02.421203
,Wat een reknak scheids,2019-11-05 23:24:34.446000,48,5dc1e90b7d62ce001dc9470f,15,2019-11-05 22:26:35.189000,Nijmegen,2019-11-06 15:55:01.967166
,Hoe kun je het beste een familielid steunen die terminaal is? Vind het allemaal zo lastig.,2019-11-05 23:36:14.244000,10,5dc1e8fcc668dd001b231e52,16,2019-11-05 22:26:20.590000,Nijmegen,2019-11-06 15:55:01.967166
,26,2019-11-06 15:59:58.327000,0,5dc2dfee191cd1001d693971,-2,2019-11-06 15:59:58.327000,Nijmegen,2019-11-06 16:05:02.202212
,Ik heb vrijdag een scopie van mijn darmen en ben echt bang voor de uitslag die ik ga krijgen. Wat kan ik doen om mezelf te kalmeren?,2019-11-06 12:52:32.025000,30,5dc1fd201ee6e1001878bf7a,9,2019-11-05 23:52:16.115000,Oosterhout,2019-11-06 16:10:02.500136
,Hoe is het met NC?,2019-11-06 07:38:21.986000,9,5dc204b80ad3b3001e2a63f4,4,2019-11-06 00:24:40.274000,Nijmegen,2019-11-06 16:15:01.983101
,Mijn harem is zo groot zelfs J.K. Rowling noemt me hetero,2019-11-06 02:07:06.282000,6,5dc205bd16bdc3001b57caf6,12,2019-11-06 00:29:01.901000,Nijmegen,2019-11-06 16:20:02.092458
,"Mijn vriendin heeft 5 jaar een relatie gehad met een Turkse jongen. Niets mis mee, totdat ze zojuist begint over het feit dat ze een besneden penis toch veel mooier vindt. Juist ja...",2019-11-06 13:11:53.965000,27,5dc2092fc2c56f001a9a5dd0,24,2019-11-06 00:43:43.145000,Nijmegen,2019-11-06 16:25:02.295036
,Echte schijt die geen upvotes waard is,2019-11-06 16:27:57.227000,1,5dc2e5e484b1ee0019b11d96,0,2019-11-06 16:25:24.202000,Nijmegen,2019-11-06 16:30:02.517919
,Ergens is het jammer dat bij - 5 een jodel al weg gaat. Hierdoor lijkt het soms alsof er wel heel weinig op jodel staat.,2019-11-06 16:29:08.503000,7,5dc2e593d61e9c001dc34f35,-4,2019-11-06 16:24:03.758000,Nijmegen,2019-11-06 16:30:02.517919
,"De musculus palmarus longus is een spier in de onderarm, waarschijnlijk vroeger van belang bij de grip tijdens het klimmen. Tegenwoordig is deze spier rudimentair, en is dexe bij ruim 10% van alle armen afwezig.

#medischfeitjevandedag",2019-11-06 15:12:55.591000,23,5dc26b99bfaf7e001a77b345,25,2019-11-06 07:43:37.231000,Nijmegen,2019-11-06 16:50:02.653187
,"Ik eet over het algemeen vrij gezond, maar een wit bolletje met hagelslag is mijn guilty pleasure ",2019-11-06 11:45:07.491000,4,5dc27322cde787001abf6e02,34,2019-11-06 08:15:46.916000,Nijmegen,2019-11-06 16:55:01.798627
,"Ik wil graag een simpele printer kopen omdat ik nu klaar ben met studeren, hebben jullie mss tips?",2019-11-06 11:11:58.364000,5,5dc27a759d7089001d0b2d35,5,2019-11-06 08:47:01.126000,Nijmegen,2019-11-06 17:05:02.099591
,"Ik kan altijd goed socializen in het begin, maar als we elkaar wat beter kennen word ik wat ongemakkelijker. Herkennen mensen dit en wat doe je hier aan?",2019-11-06 10:58:21.815000,10,5dc27ce1b9d7230023a240d1,23,2019-11-06 08:57:21.404000,Nijmegen,2019-11-06 17:50:02.664704
,Hoe laat is de opening van de nieuwe decathlon vandaag?,2019-11-06 16:18:21.767000,10,5dc27d82f0737e001a9fe419,13,2019-11-06 09:00:02.203000,Nijmegen,2019-11-06 17:55:01.876445
,"Lollypopmeisje is terug! Vanavond allemaal jullie raam open zetten, dan breng ik zoetige snoepjes",2019-11-06 09:25:21.641000,6,5dc27d0924db02001b634f8d,8,2019-11-06 08:58:01.196000,Nijmegen,2019-11-06 17:55:01.876445
,AFAC is bezig bij doornroosje,2019-11-06 14:51:21.201000,4,5dc27eabda2a9800172ff870,12,2019-11-06 09:04:59.296000,Nijmegen,2019-11-06 18:00:02.084541
,Alle incheck apparaten van mijn bus werken niet en daarom is de reis gratis! Toch een gelukje zo op mijn weg naar mijn tentamen.,2019-11-06 09:37:53.551000,3,5dc27e20bf349d001de9cf16,22,2019-11-06 09:02:40.789000,Nijmegen,2019-11-06 18:00:02.084541
,"""Vriend, mannelijke versie van haar of ook wel beter bekend als de persoon die haar foto's neemt op Instagram.""

Moest wel wat lucht door mijn neus blazen bij deze introductie.",2019-11-06 14:54:28.953000,4,5dc287a2fdb5eb001efa7260,16,2019-11-06 09:43:14.394000,Wijchen,2019-11-06 18:20:02.213865
,Ik ben zojuist te laat op werk gekomen omdat ik Candy crush aan het spelen was. Ik nam mij voor om te stoppen als ik een level niet zou halen. Potverdorie haalde ik steeds elk level. Ik ben best wel af voor de rest van mijn bestaan ,2019-11-06 18:15:42.584000,4,5dc2834ac2ffad001fd13e93,49,2019-11-06 09:24:42.431000,Nijmegen,2019-11-06 18:20:02.213865
,"Valt het jullie ook op dat jodelaars last beginnen te krijgen van een winterstop

#cheerupbuttercups",2019-11-06 10:01:22.173000,0,5dc28be21c63e40021c6c7e1,8,2019-11-06 10:01:22.173000,Nijmegen,2019-11-06 18:25:02.507562
,"Soms denk ik wel dat ik volwassen ben. Soms vergeet ik de was te doen en heb ik geen schone onderbroeken meer. 

Dit gebeurde nooit met mama en papa thuis.",2019-11-06 14:10:42.028000,7,5dc28dedb384b3001648f7c5,55,2019-11-06 10:10:05.573000,Wijchen,2019-11-06 18:30:02.769003
,"Maar ff serieus, die scheids had het toch gewoon bij het juiste eind?",2019-11-06 18:53:04.870000,4,5dc3006a5dbaa0001dea5bc2,-4,2019-11-06 18:18:34.770000,Nijmegen,2019-11-06 19:00:02.557656
,Ik ben in het verleden depressief geweest en merk de laatste tijd dat het weer slechter gaat. Alleen vind ik het heel lastig om te kijken of de depressie weer opkomt of dat het gewoon een 'winterdipje' is 1/2,2019-11-06 13:35:27.541000,49,5dc29760863e72001d63c272,6,2019-11-06 10:50:24.975000,Nijmegen,2019-11-06 19:10:02.063440
,Iemand tips voor een niet te dure en toch betrouwbare garage in Nijmegen voor apk & grote beurt ?,2019-11-06 17:32:27.434000,7,5dc29adbcf942a001ff39ffe,4,2019-11-06 11:05:15.212000,Nijmegen,2019-11-06 20:10:02.505826
,Er komt tussen 10 en 3 een pakketje voor mij binnen. Nu heb ik geen eten in huis en ben ik bang dat ze komen op het moment dat ik in de winkel sta. Ik denk dat ik maar ga verhongeren.,2019-11-06 12:27:02.361000,7,5dc2a0262626250018f5e116,1,2019-11-06 11:27:50.340000,Nijmegen,2019-11-06 20:30:02.146879
,"Het leven is kut. Maar waarom kan ik niet gewoon alcoholist, drugsverslaafde of zelfmoordenaar worden zoals elke andere zichzelf respecterende loser? Waarom blijf ik het proberen...?",2019-11-06 20:30:04.785000,8,5dc31b1cf5ecdd001b81b995,-3,2019-11-06 20:12:28.645000,Malden,2019-11-06 20:35:08.978031
,Wat vinden jullie van de staking van de leerkrachten?,2019-11-06 19:13:42.773000,79,5dc2a30942275200215cd170,11,2019-11-06 11:40:09.489000,Nijmegen,2019-11-06 20:35:08.978031
,Je zou je kind maar Henk noemen,2019-11-06 17:31:07.795000,8,5dc2ac67671b78001b37c2c4,9,2019-11-06 12:20:07.748000,Nijmegen,2019-11-06 20:45:02.901864
,I love gape horn,2019-11-06 20:46:39.322000,1,5dc32229ee7064001c1c633d,-4,2019-11-06 20:42:33.718000,Nijmegen,2019-11-06 20:55:02.767789
,"Hoi allemaal, ik ben buitenlander en heb Taaladvies nodig.
Wat is juist? Ik moet een mail schrijven:
„Geachte Dr. xy“
„Geachte mevrouw Dr. xy“

Of zonder „Dr.“?",2019-11-06 19:13:31.256000,28,5dc2aff36e157b001cb208ec,5,2019-11-06 12:35:15.883000,Nijmegen,2019-11-06 20:55:02.767789
,Help s.o.g.,2019-11-06 13:23:44.387000,3,5dc2b1d2816c8e001c0ac446,3,2019-11-06 12:43:14.029000,Nijmegen,2019-11-06 21:40:02.511613
,Ik voel me dom,2019-11-06 13:56:54.386000,3,5dc2b6da89c610001ae39e42,8,2019-11-06 13:04:42.148000,Nijmegen,2019-11-06 22:15:02.742411
,Dat geluid dat zowel de kassa medewerker als ik maak als contactloos niet werkt en ik opnieuw moet pinnen “oep”,2019-11-06 13:18:52.374000,1,5dc2b79eb86659001dbfe93f,7,2019-11-06 13:07:58.484000,Nijmegen,2019-11-06 22:30:02.906312
,"""De hel, dat zijn de anderen""... wie dat gezegd heeft, heeft nooit eenzaamheid beleefd.",2019-11-06 20:30:16.766000,7,5dc2bdb2ae05f8001b6b92f9,4,2019-11-06 13:33:54.252000,Malden,2019-11-06 22:35:02.436302
,"Wat vinden jullie van de staking van de leerkrachten?
(Dit keer zonder de rationele jongeman)",2019-11-06 14:13:48.543000,17,5dc2b7a7473f15001d9f99d9,6,2019-11-06 13:08:07.175000,Nijmegen,2019-11-06 22:35:02.436302
,Het leukste aan alle feiten van de afgelopen dagen is hoe boos de OJ's telkens op elkaar zijn,2019-11-06 17:58:15.036000,9,5dc2c032084d41001a21eb05,23,2019-11-06 13:44:34.144000,Nijmegen,2019-11-06 22:45:02.312428
,Wat helpt jou om uit een dip te komen?,2019-11-06 16:33:40.628000,18,5dc2c736863e72001d6449b5,5,2019-11-06 14:14:30.486000,Nijmegen,2019-11-06 23:10:02.775288
,"That time of the year again... 

Zojuist voor het eerst de vraag gekregen wat mijn plannen zijn voor oud en nieuw",2019-11-06 15:43:11.448000,7,5dc2c94926a70f001d74e4fc,9,2019-11-06 14:23:21.379000,Nijmegen,2019-11-06 23:25:02.443802
,Waar kan je het best een compleet rokkostuum kopen? ,2019-11-06 19:14:15.629000,10,5dc2c790c668dd001b25454c,2,2019-11-06 14:16:00.723000,Nijmegen,2019-11-06 23:25:02.443802
,"VVD: ""Meer geld voor docenten is er niet."" 

Maar ondertussen heb ik door het kopen van dit broodje al meer belasting betaalt dan Shell vorig jaar.",2019-11-06 15:41:47.216000,9,5dc2c96c31905c0018c9ef5e,60,2019-11-06 14:23:56.774000,Nijmegen,2019-11-06 23:30:02.920229
,"Bestaan er lekkere vegetarische worstenbroodjes? En zo ja, waar zijn die te koop?",2019-11-06 23:44:58.819000,28,5dc2d84b8094960019e2c736,3,2019-11-06 15:27:23.801000,Nijmegen,2019-11-06 23:50:01.966668
,Dat moment dat de radioloog zegt dat het allemaal niet zo zwart wit is...,2019-11-06 18:24:20.199000,2,5dc2da465e5781001ed4b967,38,2019-11-06 15:35:50.482000,Nijmegen,2019-11-06 23:55:02.619972
,Belgium is a country which as much right to exist as an inflatable darts bord ,2019-11-07 00:06:39.908000,3,5dc34f191eafef0019197647,-4,2019-11-06 23:54:17.856000,Nijmegen,2019-11-07 00:20:02.319551
,Zijn jullie wel eens in Ashgabat geweest?,2019-11-06 17:25:03.476000,2,5dc2dfc4ef5b91001e61efe6,1,2019-11-06 15:59:16.314000,Nijmegen,2019-11-07 00:20:02.319551
,024 > 026,2019-11-06 16:35:07.945000,6,5dc2e200362c9b0017da1901,19,2019-11-06 16:08:48.499000,Nijmegen,2019-11-07 00:45:01.980235
,Welke gay boy heeft zin om te chillen met deze man :),2019-11-07 01:00:16.185000,4,5dc355ec773923001cf4c986,-3,2019-11-07 00:23:24.752000,Nijmegen,2019-11-07 01:15:03.447050
,"Aan het einde van je opleiding zitten en merken dat je niet echt vrienden meer hebt waar je lekker mee kan stappen doordeweeks/weekend. Waar vind ik nieuwe vrienden die er wel vaker open voor staan?

#dtv",2019-11-07 01:35:25.378000,32,5dc35b6028c0210023a3db1e,3,2019-11-07 00:46:40.784000,Nijmegen,2019-11-07 01:45:02.418900
,"Kut, er te laat achterkomen dat er een cursus is bij het RSC dat ik wilde doen en die zit nu helemaal vol.

#geengeduld",2019-11-07 02:04:16.009000,1,5dc36d261d5ece001e584bf3,0,2019-11-07 02:02:30.883000,Nijmegen,2019-11-07 02:10:02.100254
,Wie zin om een joint te roken en te chillen?,2019-11-07 01:07:37.699000,5,5dc359be6282f0001def939e,1,2019-11-07 00:39:42.853000,Nijmegen,2019-11-07 02:15:02.639728
,"Disturbing newsflash op Facebook: ""Women have moustaches too"". It's a trap guys, ruuuuun!",2019-11-07 05:03:06.071000,0,5dc3977aa7fb40001d07b3f7,-3,2019-11-07 05:03:06.071000,Nijmegen,2019-11-07 07:35:02.183419
,Net gedumpt. Weet even niet wat ik met mezelf aan moet..,2019-11-07 00:10:05.183000,8,5dc2e790388a69001d84624d,9,2019-11-06 16:32:32.116000,Nijmegen,2019-11-07 09:15:02.292482
,"Waarom mag je met sommige ziektes wel schelden en met andere niet, is dat niet hypocriet?

#hetrijmtdushetiswaar?",2019-11-06 19:30:11.049000,68,5dc2e96d86cac00019df5d45,7,2019-11-06 16:40:29.744000,Nijmegen,2019-11-07 09:30:02.958360
,"Jodel ik heb je hulp nodig! Wat is een goed thema voor mijn feest, ik wil mensen in outfit.",2019-11-06 21:19:02.622000,26,5dc2f00c408024001a9e3241,7,2019-11-06 17:08:44.810000,Nijmegen,2019-11-07 09:50:02.882639
,Wie wil vrienden worden op mario kart tour? Mijn id staat in de comments.,2019-11-06 19:31:00.343000,6,5dc2fb2d81305c0019703812,7,2019-11-06 17:56:13.009000,Nijmegen,2019-11-07 09:55:02.808977
,Wanneer de 5 min pauze een uur wordt ,2019-11-06 23:57:43.202000,7,5dc2fa15a5c2ea001a4ad769,18,2019-11-06 17:51:33.823000,Nijmegen,2019-11-07 09:55:02.808977
,"Een baby heeft 2 ogen tijdens de bevallig

#medischfeitjevandedag",2019-11-06 18:39:12.795000,4,5dc2fbec0f52110019aadeb3,15,2019-11-06 17:59:24.866000,Nijmegen,2019-11-07 10:10:02.751550
,"Heeft iemand nog actiecodes voor domino's?
(L)",2019-11-07 00:56:49.925000,11,5dc2fc61e207b40021bdaec1,0,2019-11-06 18:01:21.324000,Nijmegen,2019-11-07 10:35:02.651549
,Terug van mijn weekban voor het verspreiden van #kattenHIV. Sorry voor het ongemak vervelende vrienden!,2019-11-07 09:51:09.465000,5,5dc3d3a20e2ca7001f8da97c,-5,2019-11-07 09:19:46.344000,Nijmegen,2019-11-07 11:05:02.949983
,"Er is vandaag geen feitje van de dag gepost

#feitjevandedag",2019-11-06 18:57:52.654000,4,5dc3014529d8eb001c7cfbb8,8,2019-11-06 18:22:13.249000,Nijmegen,2019-11-07 11:05:02.949983
,Heeft iemand hier ervaring met online een hypotheek aanvragen?,2019-11-06 19:26:02.775000,6,5dc3019a8c4cbb0020c4f5fc,1,2019-11-06 18:23:38.151000,Nijmegen,2019-11-07 11:40:02.481534
,"Mijn vader heeft een telefoon van €100 omdat die ""gewoon prima"" zijn. Maar hij gebruikt wel een Belkin Thunderbolt 3 snoer van €80 omdat dat ""kwaliteit"" is.

#boomer",2019-11-07 00:33:57.724000,6,5dc302d62e56e30020eb2024,39,2019-11-06 18:28:54.662000,Nijmegen,2019-11-07 11:55:02.782236
,Zo de Tina's zijn ook weer in overvloed aanwezig,2019-11-07 11:29:03.339000,1,5dc3dbfe98348e001bbb4ba2,-4,2019-11-07 09:55:26.788000,Nijmegen,2019-11-07 12:00:03.108734
,Wat is het leukste cadeau dat je ooit hebt gekregen?,2019-11-06 22:42:55.830000,14,5dc303fc7ed35c001fbd8a03,4,2019-11-06 18:33:48.395000,Oosterhout,2019-11-07 12:05:02.165843
,"Als (de persoonlijkheid van) je baby tegenvalt heb je 12-18 maanden om het te resetten. Om dit te doen moet je 10 seconden de knop bovenop stevig ingedrukt houden.

#Feitjevandedag
#Medischfeitjevandedag",2019-11-06 22:34:02.597000,7,5dc30654661d04001b870497,39,2019-11-06 18:43:48.368000,Nijmegen,2019-11-07 12:15:02.425003
,"Mijn fysio: ""Vele mensen denken dat een paar keer in de week sporten genoeg is om de schade te ontdoen van de hele dag achter een PC zitten.""

Nou ik niet hoor. Haha. Echt niet. Nee hoor. Haha.",2019-11-06 23:07:02.587000,4,5dc30c8bf5ecdd001b81849f,26,2019-11-06 19:10:19.871000,Wijchen,2019-11-07 12:25:02.809248
,Ik heb ooit op een huisfeestje een lege fles drank uit het raam gegooid toen ik dronken was. Gelukkig viel hij niet op iemand maar ik ben daar zo van geschrokken dat ik nu soms nog nachtmerries heb. Het is inmiddels 7 jaar geleden.,2019-11-06 22:15:06.631000,16,5dc3116df6ac2d001d657828,25,2019-11-06 19:31:09.993000,Nijmegen,2019-11-07 12:30:03.023690
,Autofabrikanten praten bij hun elektrische auto's allemaal over het feit dat ze niks uitstoten. Dat de productie van accu's verschrikkelijk vervuilend is laten ze toch maar achterwege.,2019-11-07 08:15:15.420000,17,5dc31108fe94af001a375b75,15,2019-11-06 19:29:28.459000,Nijmegen,2019-11-07 12:30:03.023690
,"We gaan samen een verhaal schrijven, woord voor woord en maar 1 per persoon:

Er",2019-11-06 23:18:15.323000,18,5dc316aa2bdcfa0018388e01,2,2019-11-06 19:53:30.382000,Nijmegen,2019-11-07 12:50:02.962927
,Wat zijn de échte no-go’s van een kijkavond?,2019-11-07 05:23:33.411000,23,5dc31a958774b7001bbfaf93,5,2019-11-06 20:10:13.484000,Nijmegen,2019-11-07 13:20:02.249193
,"Ik heb een fantastische woordgrap over schiphol bedacht, maar ik wil niet de lul zijn die een dag voor de Nederlandse 9/11 een grap maakte over een vliegtuigramp",2019-11-06 22:26:32.187000,12,5dc31fe85a82eb001c2f7b5b,15,2019-11-06 20:32:56.173000,Nijmegen,2019-11-07 14:25:03.175194
,"Ben ik de enige ramptoerist die momenteel Twitter en allerlei nieuwssites volgt om meer informatie te krijgen over wat er gaande is op Schiphol? 
#ramptoerist",2019-11-06 20:47:15.464000,12,5dc31cb1a1e7cb0018507107,13,2019-11-06 20:19:13.385000,Nijmegen,2019-11-07 14:25:03.175194
,"Iemand zin samen jointje te roken en chillen

#durftevragen",2019-11-07 00:04:30.147000,8,5dc323b8b1b805001ad58743,1,2019-11-06 20:49:12.141000,Nijmegen,2019-11-07 14:30:02.370327
,"Update over Schiphol: een legioen aan boze boeren hebben uit protest een aantal landingsbanen geblokkeerd met hun trekkers, minister grapperhaus ""is er een beetje klaar mee"" en heeft de marechaussee opdracht gegeven het vuur te openen",2019-11-06 23:32:46.688000,5,5dc3210a29d204001cfe94ba,33,2019-11-06 20:37:46.623000,Nijmegen,2019-11-07 14:30:02.370327
,Is hier iemand die goed is in scheikunde en zin heeft in vragen beantwoorden? ,2019-11-07 09:32:52.273000,32,5dc32989773923001cf42bd4,2,2019-11-06 21:14:01.864000,Nijmegen,2019-11-07 14:35:02.643484
,Als iemand onnodig aan het brandalarm trekt krijg je daar een flinke boete voor. Hoe duur zou dit grapje bij Schiphol kosten?,2019-11-06 22:53:11.066000,10,5dc3258bbd1ba700190995c9,24,2019-11-06 20:56:59.384000,Nijmegen,2019-11-07 14:35:02.643484
,"FYI: Epstein didn’t kill himself!

#hoax",2019-11-07 14:32:07.356000,0,5dc41cd7075969001e88a407,-3,2019-11-07 14:32:07.356000,Nijmegen,2019-11-07 14:50:02.580007
,"9/11 was an inside job 

#hoax",2019-11-07 14:52:40.465000,1,5dc41ce79062a6001d393167,-4,2019-11-07 14:32:23.024000,Nijmegen,2019-11-07 14:55:02.739094
,Welke dilemma's ben jij in het echte leven tegen gekomen?,2019-11-06 23:12:10.672000,13,5dc3333421aef8001d4498c6,2,2019-11-06 21:55:16.193000,Nijmegen,2019-11-07 15:00:02.958379
,Als je haar niet goed zit heb je last van een hairnia,2019-11-07 15:02:20.879000,1,5dc4239bb004470016a8834b,-2,2019-11-07 15:00:59.392000,Nijmegen,2019-11-07 15:05:02.519530
,"The moonlanding was staged

#hoax",2019-11-07 14:33:18.858000,0,5dc41d1eedc55e0019279cf3,-5,2019-11-07 14:33:18.858000,Nijmegen,2019-11-07 15:05:02.519530
,"Hallo! Ik bestel voor het eerst iets vanuit Amerika. Het is duurder dan 22 euro, hier komen dan dus invoerrechten bij. Ik kan er voor kiezen deze al te betalen; dan komt er 6 eu bij. Dit lijkt me weinig. Of moet ik straks alsnog bijbetalen?",2019-11-07 12:58:52.152000,30,5dc33c5fad3b58001d226a93,7,2019-11-06 22:34:23.092000,Wijchen,2019-11-07 15:25:02.418512
,Iemand hier wel eens naar kiev geweest? Is het een aanrader?,2019-11-07 08:48:17.835000,6,5dc33ce0cfefdb001ae2ab13,6,2019-11-06 22:36:32.442000,Nijmegen,2019-11-07 15:55:02.254653
,"""Mogelijk verkeerde code ingetoetst"" bij Schiphol incident. 

Nou dat is een dure grap en iemand is vast ontslagen hierna.",2019-11-07 09:01:24.834000,4,5dc33f697aaff7001ba4066f,26,2019-11-06 22:47:21.120000,Wijchen,2019-11-07 16:05:02.810280
,19 en nog nooit een vriendin gehad of überhaupt een meisje gezoend. Iemand tips?,2019-11-07 09:39:29.152000,40,5dc3402f5a82eb001c300393,13,2019-11-06 22:50:39.648000,Nijmegen,2019-11-07 16:10:03.188631
,Is dat Famke bij Beau?,2019-11-06 23:21:33.671000,5,5dc34115dcdc290019e29238,4,2019-11-06 22:54:29.434000,Oosterhout,2019-11-07 16:40:02.549581
,"Even twee willekeurige NOS-koppen:

- Rutte bij boerenprotest over stikstofcrisis: ‘Geld mag probleem niet zijn’
- Ondanks lerarenprotest zegt coalitie: ‘Nu niet meer geld naar onderwijs’

",2019-11-07 01:57:32.437000,9,5dc3485fb360f1001e68745a,31,2019-11-06 23:25:35.388000,Beek-Ubbergen,2019-11-07 16:50:03.291227
,"Ik hark in een maand tijd meer karma dan mijn vrienden in totaal hebben.

#egocentrischfeitjevandedag",2019-11-07 16:50:22.582000,0,5dc43d3e580024001e70f3ea,-3,2019-11-07 16:50:22.582000,Nijmegen,2019-11-07 16:55:02.639379
,Begin ik doof te worden of horen meerdere mensen niks meer van de tv als je chips eet.,2019-11-07 00:40:13.304000,6,5dc349fe2f61c30019764d43,37,2019-11-06 23:32:30.188000,Nijmegen,2019-11-07 17:05:02.428477
,"Meer meiden die pijn hebben tijdens seks? Ik heb sinds een paar maanden seks, maar het blijft erg veel pijn doen. Na een paar 'stoten' doet het zo veel pijn dat we moeten stoppen",2019-11-07 17:11:50.225000,19,5dc40c4bf6ac2d001d68274e,11,2019-11-07 13:21:31.642000,Nijmegen,2019-11-07 17:15:03.109413
,OJ wil in zn kontje gebonkt worden,2019-11-07 17:04:42.577000,1,5dc43f9bfc131c0017171a87,-5,2019-11-07 17:00:27.838000,Nijmegen,2019-11-07 17:40:02.993637
,Mark Rutte is een lul.,2019-11-07 17:56:51.556000,6,5dc43b325053f2001d50de03,-4,2019-11-07 16:41:38.931000,Nijmegen,2019-11-07 18:05:02.779500
,Constatering: Verliefd zijn op iemand die nooit voor jou gaat kiezen is echt shit. ,2019-11-07 04:34:48.159000,43,5dc34b2d7ed35c001fbe8b0a,58,2019-11-06 23:37:33.663000,Nijmegen,2019-11-07 18:05:02.779500
,Welke cafetaria via thuisbezorgd heeft dunne frietjes?,2019-11-07 07:39:20.828000,19,5dc34d64fed226001fb819bc,9,2019-11-06 23:47:00.922000,Nijmegen,2019-11-07 18:25:03.407526
,Blijkbaar is er in mijn branche veel werk. Dinsdagavond via Nationale Vacaturebank en Indeed m'n cv gedeeld en sindsdien door 20 recruiters benaderd.,2019-11-07 18:26:50.121000,0,5dc453da6c8ac3001b5fa0fb,-4,2019-11-07 18:26:50.121000,Nijmegen,2019-11-07 18:30:02.900868
,#🦊,2019-11-07 02:35:35.385000,5,5dc34dea3e374e00165b6f47,1,2019-11-06 23:49:14.466000,Nijmegen,2019-11-07 19:10:03.012636
,"Waarom staken bankiers, managers of politici nooit? ",2019-11-07 19:50:01.798000,18,5dc34f79033706001dc37f40,10,2019-11-06 23:55:53.372000,Nijmegen,2019-11-07 20:05:03.218352
,Het is november en ik moest net alsnog 2 muggen doodslaan... waar gaat het heen met deze wereld?,2019-11-07 09:42:03.613000,7,5dc3552e17b81d001c62b520,28,2019-11-07 00:20:14.133000,Nijmegen,2019-11-07 20:35:03.187007
,Mensen ervaring met wonen aan jacob canis van sshn? Heb gister de kamer gekregen op een hospiteeravond maar vond de mensen niet heel chill. Maar vroeg me af hoe t daar over t algemeen is om te wonen,2019-11-07 20:44:18.880000,2,5dc4736ddb439a001ec07155,-3,2019-11-07 20:41:33.748000,Nijmegen,2019-11-07 20:45:03.179443
,"Welke fout heb jij op je stage/werk gemaakt doe onbedoeld veel gevolgen had?

#foutjekangebeuren",2019-11-07 17:30:43.227000,17,5dc367e06419c2001fadfbc5,16,2019-11-07 01:40:00.528000,Nijmegen,2019-11-07 21:15:02.903847
,Appen mensen vaak nog met na ONS met die gene? Heb een dilemma.,2019-11-07 21:19:49.824000,4,5dc47ba078f7b9001c6adada,-1,2019-11-07 21:16:32.036000,Nijmegen,2019-11-07 21:20:02.686101
,Op welke leeftijd zijn jullie ontmaagd? ( m/v ),2019-11-07 20:22:19.552000,77,5dc386121135b0001e25254c,6,2019-11-07 03:48:50.858000,Nijmegen,2019-11-07 21:45:02.930564
